Date,Relative Humidity (%),District
2016-07-26,40.19,ISTARAVSHAN
2016-07-27,49.44,ISTARAVSHAN
2016-07-28,66.69,ISTARAVSHAN
2016-07-29,73.06,ISTARAVSHAN
2016-07-30,73.88,ISTARAVSHAN
2016-07-31,67.38,ISTARAVSHAN
2016-08-01,55.25,ISTARAVSHAN
2016-08-02,57.56,ISTARAVSHAN
2016-08-03,51.88,ISTARAVSHAN
2016-08-04,44.06,ISTARAVSHAN
2016-08-05,50.88,ISTARAVSHAN
2016-08-06,52.25,ISTARAVSHAN
2016-08-07,50.5,ISTARAVSHAN
2016-08-08,45.19,ISTARAVSHAN
2016-08-09,42.56,ISTARAVSHAN
2016-08-10,45.5,ISTARAVSHAN
2016-08-11,47.62,ISTARAVSHAN
2016-08-12,63.56,ISTARAVSHAN
2016-08-13,55.5,ISTARAVSHAN
2016-08-14,48.0,ISTARAVSHAN
2016-08-15,50.88,ISTARAVSHAN
2016-08-16,70.81,ISTARAVSHAN
2016-08-17,71.5,ISTARAVSHAN
2016-08-18,50.5,ISTARAVSHAN
2016-08-19,47.88,ISTARAVSHAN
2016-08-20,53.06,ISTARAVSHAN
2016-08-21,49.62,ISTARAVSHAN
2016-08-22,49.31,ISTARAVSHAN
2016-08-23,41.38,ISTARAVSHAN
2016-08-24,37.56,ISTARAVSHAN
2016-08-25,35.88,ISTARAVSHAN
2016-08-26,34.06,ISTARAVSHAN
2016-08-27,29.88,ISTARAVSHAN
2016-08-28,31.94,ISTARAVSHAN
2016-08-29,42.94,ISTARAVSHAN
2016-08-30,47.31,ISTARAVSHAN
2016-08-31,47.75,ISTARAVSHAN
2016-09-01,44.69,ISTARAVSHAN
2016-09-02,43.0,ISTARAVSHAN
2016-09-03,44.88,ISTARAVSHAN
2016-09-04,47.44,ISTARAVSHAN
2016-09-05,49.69,ISTARAVSHAN
2016-09-06,39.56,ISTARAVSHAN
2016-09-07,34.69,ISTARAVSHAN
2016-09-08,34.56,ISTARAVSHAN
2016-09-09,40.44,ISTARAVSHAN
2016-09-10,39.56,ISTARAVSHAN
2016-09-11,51.19,ISTARAVSHAN
2016-09-12,46.25,ISTARAVSHAN
2016-09-13,46.31,ISTARAVSHAN
2016-09-14,30.19,ISTARAVSHAN
2016-09-15,25.81,ISTARAVSHAN
2016-09-16,28.38,ISTARAVSHAN
2016-09-17,32.94,ISTARAVSHAN
2016-09-18,36.62,ISTARAVSHAN
2016-09-19,30.75,ISTARAVSHAN
2016-09-20,30.56,ISTARAVSHAN
2016-09-21,38.69,ISTARAVSHAN
2016-09-22,33.75,ISTARAVSHAN
2016-09-23,30.94,ISTARAVSHAN
2016-09-24,29.25,ISTARAVSHAN
2016-09-25,31.31,ISTARAVSHAN
2016-09-26,41.12,ISTARAVSHAN
2016-09-27,35.94,ISTARAVSHAN
2016-09-28,44.38,ISTARAVSHAN
2016-09-29,36.88,ISTARAVSHAN
2016-09-30,54.75,ISTARAVSHAN
2016-10-01,63.62,ISTARAVSHAN
2016-10-02,60.81,ISTARAVSHAN
2016-10-03,29.5,ISTARAVSHAN
2016-10-04,21.0,ISTARAVSHAN
2016-10-05,25.56,ISTARAVSHAN
2016-10-06,44.69,ISTARAVSHAN
2016-10-07,53.75,ISTARAVSHAN
2016-10-08,44.06,ISTARAVSHAN
2016-10-09,41.25,ISTARAVSHAN
2016-10-10,38.81,ISTARAVSHAN
2016-10-11,31.69,ISTARAVSHAN
2016-10-12,29.38,ISTARAVSHAN
2016-10-13,37.19,ISTARAVSHAN
2016-10-14,57.81,ISTARAVSHAN
2016-10-15,52.62,ISTARAVSHAN
2016-10-16,52.94,ISTARAVSHAN
2016-10-17,64.25,ISTARAVSHAN
2016-10-18,70.69,ISTARAVSHAN
2016-10-19,73.19,ISTARAVSHAN
2016-10-20,69.06,ISTARAVSHAN
2016-10-21,72.94,ISTARAVSHAN
2016-10-22,69.56,ISTARAVSHAN
2016-10-23,69.0,ISTARAVSHAN
2016-10-24,67.12,ISTARAVSHAN
2016-10-25,69.19,ISTARAVSHAN
2016-10-26,55.69,ISTARAVSHAN
2016-10-27,37.5,ISTARAVSHAN
2016-10-28,52.44,ISTARAVSHAN
2016-10-29,52.5,ISTARAVSHAN
2016-10-30,61.12,ISTARAVSHAN
2016-10-31,69.88,ISTARAVSHAN
2016-11-01,64.62,ISTARAVSHAN
2016-11-02,50.0,ISTARAVSHAN
2016-11-03,59.81,ISTARAVSHAN
2016-11-04,68.0,ISTARAVSHAN
2016-11-05,35.88,ISTARAVSHAN
2016-11-06,37.31,ISTARAVSHAN
2016-11-07,45.62,ISTARAVSHAN
2016-11-08,34.94,ISTARAVSHAN
2016-11-09,60.31,ISTARAVSHAN
2016-11-10,64.81,ISTARAVSHAN
2016-11-11,58.75,ISTARAVSHAN
2016-11-12,46.75,ISTARAVSHAN
2016-11-13,53.19,ISTARAVSHAN
2016-11-14,60.56,ISTARAVSHAN
2016-11-15,60.31,ISTARAVSHAN
2016-11-16,72.62,ISTARAVSHAN
2016-11-17,79.44,ISTARAVSHAN
2016-11-18,61.69,ISTARAVSHAN
2016-11-19,76.62,ISTARAVSHAN
2016-11-20,80.69,ISTARAVSHAN
2016-11-21,74.75,ISTARAVSHAN
2016-11-22,68.19,ISTARAVSHAN
2016-11-23,64.5,ISTARAVSHAN
2016-11-24,72.56,ISTARAVSHAN
2016-11-25,73.81,ISTARAVSHAN
2016-11-26,71.62,ISTARAVSHAN
2016-11-27,39.94,ISTARAVSHAN
2016-11-28,42.62,ISTARAVSHAN
2016-11-29,66.44,ISTARAVSHAN
2016-11-30,79.94,ISTARAVSHAN
2016-12-01,63.5,ISTARAVSHAN
2016-12-02,47.25,ISTARAVSHAN
2016-12-03,71.19,ISTARAVSHAN
2016-12-04,81.56,ISTARAVSHAN
2016-12-05,70.75,ISTARAVSHAN
2016-12-06,78.88,ISTARAVSHAN
2016-12-07,80.94,ISTARAVSHAN
2016-12-08,81.44,ISTARAVSHAN
2016-12-09,84.25,ISTARAVSHAN
2016-12-10,84.44,ISTARAVSHAN
2016-12-11,73.75,ISTARAVSHAN
2016-12-12,72.62,ISTARAVSHAN
2016-12-13,70.31,ISTARAVSHAN
2016-12-14,58.75,ISTARAVSHAN
2016-12-15,55.0,ISTARAVSHAN
2016-12-16,69.19,ISTARAVSHAN
2016-12-17,82.5,ISTARAVSHAN
2016-12-18,77.31,ISTARAVSHAN
2016-12-19,85.75,ISTARAVSHAN
2016-12-20,72.56,ISTARAVSHAN
2016-12-21,66.81,ISTARAVSHAN
2016-12-22,77.06,ISTARAVSHAN
2016-12-23,81.38,ISTARAVSHAN
2016-12-24,73.12,ISTARAVSHAN
2016-12-25,38.06,ISTARAVSHAN
2016-12-26,60.56,ISTARAVSHAN
2016-12-27,91.94,ISTARAVSHAN
2016-12-28,77.12,ISTARAVSHAN
2016-12-29,79.88,ISTARAVSHAN
2016-12-30,46.31,ISTARAVSHAN
2016-12-31,72.62,ISTARAVSHAN
2017-01-01,77.56,ISTARAVSHAN
2017-01-02,88.75,ISTARAVSHAN
2017-01-03,91.5,ISTARAVSHAN
2017-01-04,91.12,ISTARAVSHAN
2017-01-05,70.38,ISTARAVSHAN
2017-01-06,73.0,ISTARAVSHAN
2017-01-07,87.62,ISTARAVSHAN
2017-01-08,78.0,ISTARAVSHAN
2017-01-09,55.75,ISTARAVSHAN
2017-01-10,35.94,ISTARAVSHAN
2017-01-11,42.94,ISTARAVSHAN
2017-01-12,75.94,ISTARAVSHAN
2017-01-13,66.5,ISTARAVSHAN
2017-01-14,81.0,ISTARAVSHAN
2017-01-15,75.31,ISTARAVSHAN
2017-01-16,70.44,ISTARAVSHAN
2017-01-17,80.88,ISTARAVSHAN
2017-01-18,81.5,ISTARAVSHAN
2017-01-19,75.44,ISTARAVSHAN
2017-01-20,75.38,ISTARAVSHAN
2017-01-21,74.88,ISTARAVSHAN
2017-01-22,72.44,ISTARAVSHAN
2017-01-23,93.25,ISTARAVSHAN
2017-01-24,94.56,ISTARAVSHAN
2017-01-25,68.38,ISTARAVSHAN
2017-01-26,61.94,ISTARAVSHAN
2017-01-27,82.62,ISTARAVSHAN
2017-01-28,84.06,ISTARAVSHAN
2017-01-29,76.81,ISTARAVSHAN
2017-01-30,87.81,ISTARAVSHAN
2017-01-31,75.0,ISTARAVSHAN
2017-02-01,69.25,ISTARAVSHAN
2017-02-02,80.81,ISTARAVSHAN
2017-02-03,92.19,ISTARAVSHAN
2017-02-04,96.69,ISTARAVSHAN
2017-02-05,93.81,ISTARAVSHAN
2017-02-06,59.88,ISTARAVSHAN
2017-02-07,65.75,ISTARAVSHAN
2017-02-08,85.19,ISTARAVSHAN
2017-02-09,83.25,ISTARAVSHAN
2017-02-10,73.62,ISTARAVSHAN
2017-02-11,78.88,ISTARAVSHAN
2017-02-12,72.81,ISTARAVSHAN
2017-02-13,76.38,ISTARAVSHAN
2017-02-14,83.88,ISTARAVSHAN
2017-02-15,80.38,ISTARAVSHAN
2017-02-16,77.5,ISTARAVSHAN
2017-02-17,75.62,ISTARAVSHAN
2017-02-18,83.62,ISTARAVSHAN
2017-02-19,92.5,ISTARAVSHAN
2017-02-20,67.06,ISTARAVSHAN
2017-02-21,59.5,ISTARAVSHAN
2017-02-22,57.06,ISTARAVSHAN
2017-02-23,57.31,ISTARAVSHAN
2017-02-24,75.31,ISTARAVSHAN
2017-02-25,79.38,ISTARAVSHAN
2017-02-26,61.56,ISTARAVSHAN
2017-02-27,56.38,ISTARAVSHAN
2017-02-28,79.06,ISTARAVSHAN
2017-03-01,85.0,ISTARAVSHAN
2017-03-02,83.06,ISTARAVSHAN
2017-03-03,82.19,ISTARAVSHAN
2017-03-04,72.62,ISTARAVSHAN
2017-03-05,68.75,ISTARAVSHAN
2017-03-06,67.25,ISTARAVSHAN
2017-03-07,70.81,ISTARAVSHAN
2017-03-08,70.75,ISTARAVSHAN
2017-03-09,72.94,ISTARAVSHAN
2017-03-10,79.94,ISTARAVSHAN
2017-03-11,71.94,ISTARAVSHAN
2017-03-12,60.31,ISTARAVSHAN
2017-03-13,75.31,ISTARAVSHAN
2017-03-14,64.56,ISTARAVSHAN
2017-03-15,72.81,ISTARAVSHAN
2017-03-16,73.69,ISTARAVSHAN
2017-03-17,66.5,ISTARAVSHAN
2017-03-18,76.38,ISTARAVSHAN
2017-03-19,66.94,ISTARAVSHAN
2017-03-20,65.88,ISTARAVSHAN
2017-03-21,83.25,ISTARAVSHAN
2017-03-22,87.31,ISTARAVSHAN
2017-03-23,73.5,ISTARAVSHAN
2017-03-24,57.56,ISTARAVSHAN
2017-03-25,74.94,ISTARAVSHAN
2017-03-26,81.88,ISTARAVSHAN
2017-03-27,79.5,ISTARAVSHAN
2017-03-28,62.0,ISTARAVSHAN
2017-03-29,69.81,ISTARAVSHAN
2017-03-30,86.31,ISTARAVSHAN
2017-03-31,72.69,ISTARAVSHAN
2017-04-01,78.81,ISTARAVSHAN
2017-04-02,77.06,ISTARAVSHAN
2017-04-03,89.5,ISTARAVSHAN
2017-04-04,88.25,ISTARAVSHAN
2017-04-05,87.62,ISTARAVSHAN
2017-04-06,86.31,ISTARAVSHAN
2017-04-07,80.25,ISTARAVSHAN
2017-04-08,68.5,ISTARAVSHAN
2017-04-09,55.5,ISTARAVSHAN
2017-04-10,70.12,ISTARAVSHAN
2017-04-11,82.06,ISTARAVSHAN
2017-04-12,74.5,ISTARAVSHAN
2017-04-13,73.88,ISTARAVSHAN
2017-04-14,49.81,ISTARAVSHAN
2017-04-15,49.75,ISTARAVSHAN
2017-04-16,65.25,ISTARAVSHAN
2017-04-17,86.0,ISTARAVSHAN
2017-04-18,74.62,ISTARAVSHAN
2017-04-19,67.62,ISTARAVSHAN
2017-04-20,72.62,ISTARAVSHAN
2017-04-21,79.12,ISTARAVSHAN
2017-04-22,76.19,ISTARAVSHAN
2017-04-23,73.12,ISTARAVSHAN
2017-04-24,55.56,ISTARAVSHAN
2017-04-25,43.62,ISTARAVSHAN
2017-04-26,50.62,ISTARAVSHAN
2017-04-27,88.25,ISTARAVSHAN
2017-04-28,77.88,ISTARAVSHAN
2017-04-29,70.19,ISTARAVSHAN
2017-04-30,54.94,ISTARAVSHAN
2017-05-01,44.06,ISTARAVSHAN
2017-05-02,45.69,ISTARAVSHAN
2017-05-03,58.62,ISTARAVSHAN
2017-05-04,58.69,ISTARAVSHAN
2017-05-05,72.06,ISTARAVSHAN
2017-05-06,75.56,ISTARAVSHAN
2017-05-07,73.19,ISTARAVSHAN
2017-05-08,81.31,ISTARAVSHAN
2017-05-09,66.69,ISTARAVSHAN
2017-05-10,68.0,ISTARAVSHAN
2017-05-11,65.88,ISTARAVSHAN
2017-05-12,54.88,ISTARAVSHAN
2017-05-13,52.69,ISTARAVSHAN
2017-05-14,54.62,ISTARAVSHAN
2017-05-15,62.0,ISTARAVSHAN
2017-05-16,81.12,ISTARAVSHAN
2017-05-17,71.0,ISTARAVSHAN
2017-05-18,80.12,ISTARAVSHAN
2017-05-19,68.69,ISTARAVSHAN
2017-05-20,64.69,ISTARAVSHAN
2017-05-21,53.5,ISTARAVSHAN
2017-05-22,48.81,ISTARAVSHAN
2017-05-23,69.12,ISTARAVSHAN
2017-05-24,68.25,ISTARAVSHAN
2017-05-25,67.25,ISTARAVSHAN
2017-05-26,60.5,ISTARAVSHAN
2017-05-27,46.0,ISTARAVSHAN
2017-05-28,51.44,ISTARAVSHAN
2017-05-29,50.62,ISTARAVSHAN
2017-05-30,72.44,ISTARAVSHAN
2017-05-31,53.31,ISTARAVSHAN
2017-06-01,51.69,ISTARAVSHAN
2017-06-02,44.5,ISTARAVSHAN
2017-06-03,48.62,ISTARAVSHAN
2017-06-04,70.44,ISTARAVSHAN
2017-06-05,66.88,ISTARAVSHAN
2017-06-06,70.12,ISTARAVSHAN
2017-06-07,51.44,ISTARAVSHAN
2017-06-08,42.88,ISTARAVSHAN
2017-06-09,41.75,ISTARAVSHAN
2017-06-10,51.88,ISTARAVSHAN
2017-06-11,56.69,ISTARAVSHAN
2017-06-12,50.44,ISTARAVSHAN
2017-06-13,41.31,ISTARAVSHAN
2017-06-14,51.12,ISTARAVSHAN
2017-06-15,49.0,ISTARAVSHAN
2017-06-16,41.38,ISTARAVSHAN
2017-06-17,47.25,ISTARAVSHAN
2017-06-18,49.12,ISTARAVSHAN
2017-06-19,61.06,ISTARAVSHAN
2017-06-20,60.44,ISTARAVSHAN
2017-06-21,56.31,ISTARAVSHAN
2017-06-22,42.19,ISTARAVSHAN
2017-06-23,45.69,ISTARAVSHAN
2017-06-24,66.38,ISTARAVSHAN
2017-06-25,69.69,ISTARAVSHAN
2017-06-26,65.12,ISTARAVSHAN
2017-06-27,73.44,ISTARAVSHAN
2017-06-28,65.38,ISTARAVSHAN
2017-06-29,40.25,ISTARAVSHAN
2017-06-30,44.06,ISTARAVSHAN
2017-07-01,51.44,ISTARAVSHAN
2017-07-02,53.69,ISTARAVSHAN
2017-07-03,51.44,ISTARAVSHAN
2017-07-04,60.25,ISTARAVSHAN
2017-07-05,51.38,ISTARAVSHAN
2017-07-06,47.0,ISTARAVSHAN
2017-07-07,39.88,ISTARAVSHAN
2017-07-08,37.94,ISTARAVSHAN
2017-07-09,39.0,ISTARAVSHAN
2017-07-10,43.12,ISTARAVSHAN
2017-07-11,52.06,ISTARAVSHAN
2017-07-12,57.25,ISTARAVSHAN
2017-07-13,71.69,ISTARAVSHAN
2017-07-14,68.69,ISTARAVSHAN
2017-07-15,61.5,ISTARAVSHAN
2017-07-16,53.19,ISTARAVSHAN
2017-07-17,48.25,ISTARAVSHAN
2017-07-18,46.19,ISTARAVSHAN
2017-07-19,43.75,ISTARAVSHAN
2017-07-20,40.94,ISTARAVSHAN
2017-07-21,38.38,ISTARAVSHAN
2017-07-22,38.81,ISTARAVSHAN
2017-07-23,40.25,ISTARAVSHAN
2017-07-24,39.12,ISTARAVSHAN
2017-07-25,35.44,ISTARAVSHAN
2017-07-26,32.12,ISTARAVSHAN
2017-07-27,29.44,ISTARAVSHAN
2017-07-28,41.88,ISTARAVSHAN
2017-07-29,36.56,ISTARAVSHAN
2017-07-30,34.25,ISTARAVSHAN
2017-07-31,33.06,ISTARAVSHAN
2017-08-01,31.06,ISTARAVSHAN
2017-08-02,48.0,ISTARAVSHAN
2017-08-03,54.62,ISTARAVSHAN
2017-08-04,59.69,ISTARAVSHAN
2017-08-05,46.94,ISTARAVSHAN
2017-08-06,35.75,ISTARAVSHAN
2017-08-07,35.0,ISTARAVSHAN
2017-08-08,37.06,ISTARAVSHAN
2017-08-09,34.25,ISTARAVSHAN
2017-08-10,40.62,ISTARAVSHAN
2017-08-11,47.56,ISTARAVSHAN
2017-08-12,41.38,ISTARAVSHAN
2017-08-13,29.38,ISTARAVSHAN
2017-08-14,31.81,ISTARAVSHAN
2017-08-15,25.75,ISTARAVSHAN
2017-08-16,24.25,ISTARAVSHAN
2017-08-17,42.5,ISTARAVSHAN
2017-08-18,37.0,ISTARAVSHAN
2017-08-19,30.06,ISTARAVSHAN
2017-08-20,34.94,ISTARAVSHAN
2017-08-21,40.75,ISTARAVSHAN
2017-08-22,33.62,ISTARAVSHAN
2017-08-23,30.69,ISTARAVSHAN
2017-08-24,29.88,ISTARAVSHAN
2017-08-25,28.0,ISTARAVSHAN
2017-08-26,26.75,ISTARAVSHAN
2017-08-27,26.06,ISTARAVSHAN
2017-08-28,30.38,ISTARAVSHAN
2017-08-29,34.31,ISTARAVSHAN
2017-08-30,30.19,ISTARAVSHAN
2017-08-31,28.75,ISTARAVSHAN
2017-09-01,29.88,ISTARAVSHAN
2017-09-02,25.25,ISTARAVSHAN
2017-09-03,32.0,ISTARAVSHAN
2017-09-04,34.38,ISTARAVSHAN
2017-09-05,33.06,ISTARAVSHAN
2017-09-06,33.06,ISTARAVSHAN
2017-09-07,33.19,ISTARAVSHAN
2017-09-08,28.5,ISTARAVSHAN
2017-09-09,33.31,ISTARAVSHAN
2017-09-10,42.88,ISTARAVSHAN
2017-09-11,42.69,ISTARAVSHAN
2017-09-12,43.31,ISTARAVSHAN
2017-09-13,35.12,ISTARAVSHAN
2017-09-14,30.62,ISTARAVSHAN
2017-09-15,28.62,ISTARAVSHAN
2017-09-16,32.19,ISTARAVSHAN
2017-09-17,33.44,ISTARAVSHAN
2017-09-18,36.19,ISTARAVSHAN
2017-09-19,38.69,ISTARAVSHAN
2017-09-20,34.12,ISTARAVSHAN
2017-09-21,38.12,ISTARAVSHAN
2017-09-22,38.06,ISTARAVSHAN
2017-09-23,34.81,ISTARAVSHAN
2017-09-24,35.69,ISTARAVSHAN
2017-09-25,33.0,ISTARAVSHAN
2017-09-26,29.25,ISTARAVSHAN
2017-09-27,48.62,ISTARAVSHAN
2017-09-28,54.62,ISTARAVSHAN
2017-09-29,69.94,ISTARAVSHAN
2017-09-30,69.94,ISTARAVSHAN
2017-10-01,55.75,ISTARAVSHAN
2017-10-02,56.25,ISTARAVSHAN
2017-10-03,59.38,ISTARAVSHAN
2017-10-04,79.06,ISTARAVSHAN
2017-10-05,72.81,ISTARAVSHAN
2017-10-06,77.06,ISTARAVSHAN
2017-10-07,66.38,ISTARAVSHAN
2017-10-08,52.62,ISTARAVSHAN
2017-10-09,31.31,ISTARAVSHAN
2017-10-10,31.25,ISTARAVSHAN
2017-10-11,31.94,ISTARAVSHAN
2017-10-12,34.94,ISTARAVSHAN
2017-10-13,36.06,ISTARAVSHAN
2017-10-14,45.88,ISTARAVSHAN
2017-10-15,47.62,ISTARAVSHAN
2017-10-16,58.12,ISTARAVSHAN
2017-10-17,48.94,ISTARAVSHAN
2017-10-18,74.75,ISTARAVSHAN
2017-10-19,60.56,ISTARAVSHAN
2017-10-20,36.0,ISTARAVSHAN
2017-10-21,36.5,ISTARAVSHAN
2017-10-22,41.88,ISTARAVSHAN
2017-10-23,47.25,ISTARAVSHAN
2017-10-24,52.19,ISTARAVSHAN
2017-10-25,38.12,ISTARAVSHAN
2017-10-26,35.12,ISTARAVSHAN
2017-10-27,35.94,ISTARAVSHAN
2017-10-28,49.81,ISTARAVSHAN
2017-10-29,64.69,ISTARAVSHAN
2017-10-30,51.25,ISTARAVSHAN
2017-10-31,48.56,ISTARAVSHAN
2017-11-01,42.62,ISTARAVSHAN
2017-11-02,37.38,ISTARAVSHAN
2017-11-03,41.44,ISTARAVSHAN
2017-11-04,51.44,ISTARAVSHAN
2017-11-05,44.12,ISTARAVSHAN
2017-11-06,58.38,ISTARAVSHAN
2017-11-07,66.31,ISTARAVSHAN
2017-11-08,54.75,ISTARAVSHAN
2017-11-09,57.69,ISTARAVSHAN
2017-11-10,59.19,ISTARAVSHAN
2017-11-11,50.62,ISTARAVSHAN
2017-11-12,49.69,ISTARAVSHAN
2017-11-13,78.0,ISTARAVSHAN
2017-11-14,83.56,ISTARAVSHAN
2017-11-15,79.5,ISTARAVSHAN
2017-11-16,53.62,ISTARAVSHAN
2017-11-17,31.88,ISTARAVSHAN
2017-11-18,49.88,ISTARAVSHAN
2017-11-19,49.31,ISTARAVSHAN
2017-11-20,25.38,ISTARAVSHAN
2017-11-21,17.5,ISTARAVSHAN
2017-11-22,15.94,ISTARAVSHAN
2017-11-23,18.44,ISTARAVSHAN
2017-11-24,47.88,ISTARAVSHAN
2017-11-25,71.19,ISTARAVSHAN
2017-11-26,79.69,ISTARAVSHAN
2017-11-27,50.0,ISTARAVSHAN
2017-11-28,62.06,ISTARAVSHAN
2017-11-29,77.69,ISTARAVSHAN
2017-11-30,65.0,ISTARAVSHAN
2017-12-01,73.31,ISTARAVSHAN
2017-12-02,88.06,ISTARAVSHAN
2017-12-03,79.12,ISTARAVSHAN
2017-12-04,73.31,ISTARAVSHAN
2017-12-05,64.06,ISTARAVSHAN
2017-12-06,61.44,ISTARAVSHAN
2017-12-07,42.94,ISTARAVSHAN
2017-12-08,43.38,ISTARAVSHAN
2017-12-09,66.38,ISTARAVSHAN
2017-12-10,69.44,ISTARAVSHAN
2017-12-11,48.56,ISTARAVSHAN
2017-12-12,65.56,ISTARAVSHAN
2017-12-13,70.31,ISTARAVSHAN
2017-12-14,65.31,ISTARAVSHAN
2017-12-15,58.69,ISTARAVSHAN
2017-12-16,66.0,ISTARAVSHAN
2017-12-17,70.69,ISTARAVSHAN
2017-12-18,70.19,ISTARAVSHAN
2017-12-19,81.62,ISTARAVSHAN
2017-12-20,76.06,ISTARAVSHAN
2017-12-21,75.12,ISTARAVSHAN
2017-12-22,70.81,ISTARAVSHAN
2017-12-23,78.44,ISTARAVSHAN
2017-12-24,72.69,ISTARAVSHAN
2017-12-25,70.31,ISTARAVSHAN
2017-12-26,82.5,ISTARAVSHAN
2017-12-27,65.19,ISTARAVSHAN
2017-12-28,42.62,ISTARAVSHAN
2017-12-29,29.25,ISTARAVSHAN
2017-12-30,33.06,ISTARAVSHAN
2017-12-31,36.69,ISTARAVSHAN
2018-01-01,32.62,ISTARAVSHAN
2018-01-02,33.12,ISTARAVSHAN
2018-01-03,54.12,ISTARAVSHAN
2018-01-04,72.5,ISTARAVSHAN
2018-01-05,66.31,ISTARAVSHAN
2018-01-06,64.31,ISTARAVSHAN
2018-01-07,71.12,ISTARAVSHAN
2018-01-08,90.62,ISTARAVSHAN
2018-01-09,78.0,ISTARAVSHAN
2018-01-10,70.06,ISTARAVSHAN
2018-01-11,72.56,ISTARAVSHAN
2018-01-12,63.25,ISTARAVSHAN
2018-01-13,63.44,ISTARAVSHAN
2018-01-14,75.56,ISTARAVSHAN
2018-01-15,65.06,ISTARAVSHAN
2018-01-16,63.19,ISTARAVSHAN
2018-01-17,79.38,ISTARAVSHAN
2018-01-18,70.25,ISTARAVSHAN
2018-01-19,75.38,ISTARAVSHAN
2018-01-20,50.19,ISTARAVSHAN
2018-01-21,31.44,ISTARAVSHAN
2018-01-22,45.88,ISTARAVSHAN
2018-01-23,54.38,ISTARAVSHAN
2018-01-24,59.62,ISTARAVSHAN
2018-01-25,69.81,ISTARAVSHAN
2018-01-26,66.19,ISTARAVSHAN
2018-01-27,60.19,ISTARAVSHAN
2018-01-28,62.06,ISTARAVSHAN
2018-01-29,72.0,ISTARAVSHAN
2018-01-30,75.75,ISTARAVSHAN
2018-01-31,57.06,ISTARAVSHAN
2018-02-01,71.62,ISTARAVSHAN
2018-02-02,70.25,ISTARAVSHAN
2018-02-03,70.44,ISTARAVSHAN
2018-02-04,53.69,ISTARAVSHAN
2018-02-05,48.88,ISTARAVSHAN
2018-02-06,60.56,ISTARAVSHAN
2018-02-07,55.12,ISTARAVSHAN
2018-02-08,52.62,ISTARAVSHAN
2018-02-09,54.56,ISTARAVSHAN
2018-02-10,68.25,ISTARAVSHAN
2018-02-11,63.06,ISTARAVSHAN
2018-02-12,67.12,ISTARAVSHAN
2018-02-13,75.25,ISTARAVSHAN
2018-02-14,77.81,ISTARAVSHAN
2018-02-15,85.25,ISTARAVSHAN
2018-02-16,70.44,ISTARAVSHAN
2018-02-17,61.56,ISTARAVSHAN
2018-02-18,48.62,ISTARAVSHAN
2018-02-19,52.81,ISTARAVSHAN
2018-02-20,82.19,ISTARAVSHAN
2018-02-21,79.25,ISTARAVSHAN
2018-02-22,62.62,ISTARAVSHAN
2018-02-23,65.81,ISTARAVSHAN
2018-02-24,77.31,ISTARAVSHAN
2018-02-25,71.0,ISTARAVSHAN
2018-02-26,78.75,ISTARAVSHAN
2018-02-27,70.25,ISTARAVSHAN
2018-02-28,67.94,ISTARAVSHAN
2018-03-01,75.44,ISTARAVSHAN
2018-03-02,87.38,ISTARAVSHAN
2018-03-03,74.38,ISTARAVSHAN
2018-03-04,73.88,ISTARAVSHAN
2018-03-05,61.69,ISTARAVSHAN
2018-03-06,73.06,ISTARAVSHAN
2018-03-07,83.31,ISTARAVSHAN
2018-03-08,67.44,ISTARAVSHAN
2018-03-09,71.75,ISTARAVSHAN
2018-03-10,73.69,ISTARAVSHAN
2018-03-11,87.31,ISTARAVSHAN
2018-03-12,85.06,ISTARAVSHAN
2018-03-13,81.56,ISTARAVSHAN
2018-03-14,84.25,ISTARAVSHAN
2018-03-15,80.0,ISTARAVSHAN
2018-03-16,64.75,ISTARAVSHAN
2018-03-17,56.69,ISTARAVSHAN
2018-03-18,52.44,ISTARAVSHAN
2018-03-19,75.88,ISTARAVSHAN
2018-03-20,66.88,ISTARAVSHAN
2018-03-21,71.0,ISTARAVSHAN
2018-03-22,78.12,ISTARAVSHAN
2018-03-23,70.94,ISTARAVSHAN
2018-03-24,65.69,ISTARAVSHAN
2018-03-25,55.5,ISTARAVSHAN
2018-03-26,63.94,ISTARAVSHAN
2018-03-27,86.88,ISTARAVSHAN
2018-03-28,67.06,ISTARAVSHAN
2018-03-29,62.06,ISTARAVSHAN
2018-03-30,54.31,ISTARAVSHAN
2018-03-31,49.31,ISTARAVSHAN
2018-04-01,75.19,ISTARAVSHAN
2018-04-02,67.0,ISTARAVSHAN
2018-04-03,75.75,ISTARAVSHAN
2018-04-04,66.5,ISTARAVSHAN
2018-04-05,57.62,ISTARAVSHAN
2018-04-06,61.56,ISTARAVSHAN
2018-04-07,85.31,ISTARAVSHAN
2018-04-08,80.0,ISTARAVSHAN
2018-04-09,84.38,ISTARAVSHAN
2018-04-10,77.5,ISTARAVSHAN
2018-04-11,56.25,ISTARAVSHAN
2018-04-12,43.94,ISTARAVSHAN
2018-04-13,38.0,ISTARAVSHAN
2018-04-14,49.0,ISTARAVSHAN
2018-04-15,77.56,ISTARAVSHAN
2018-04-16,84.38,ISTARAVSHAN
2018-04-17,81.5,ISTARAVSHAN
2018-04-18,84.0,ISTARAVSHAN
2018-04-19,82.38,ISTARAVSHAN
2018-04-20,71.38,ISTARAVSHAN
2018-04-21,51.12,ISTARAVSHAN
