Date,Relative Humidity (%),Temperature (C),Solar Radiation (kWh/m²),Wind Speed (m/s),Precipitation (mm),District
20141210,40.44,-0.1,6.85,1.97,0.0,BGAFUROV
20141210,40.94,3.0,10.82,2.05,0.0,BOKHTAR
20141210,44.44,-0.19,10.17,2.43,0.0,DUSHANBE
20141210,45.5,-0.42,9.67,2.55,0.0,ISTARAVSHAN
20141210,40.44,-0.1,6.85,1.97,0.0,JRASULOV
20141210,52.19,-0.79,6.85,3.38,0.0,KHUJAND
20141210,45.88,-2.36,10.66,2.66,0.0,KULOB
20141211,37.06,1.19,8.35,1.96,0.0,BGAFUROV
20141211,39.5,4.33,10.87,1.85,0.0,BOKHTAR
20141211,40.19,1.26,9.54,2.28,0.0,DUSHANBE
20141211,43.5,0.41,9.41,2.5,0.0,ISTARAVSHAN
20141211,37.06,1.19,8.35,1.96,0.0,JRASULOV
20141211,48.88,-0.42,8.35,2.97,0.0,KHUJAND
20141211,39.38,0.23,11.03,2.34,0.0,KULOB
20141212,37.62,0.83,8.44,1.88,0.0,BGAFUROV
20141212,43.31,2.59,11.07,1.55,0.0,BOKHTAR
20141212,45.75,-0.54,9.5,2.09,0.0,DUSHANBE
20141212,44.88,-0.11,9.87,2.2,0.0,ISTARAVSHAN
20141212,37.62,0.83,8.44,1.88,0.0,JRASULOV
20141212,50.12,-0.64,8.44,2.16,0.0,KHUJAND
20141212,40.44,-1.45,11.3,1.79,0.0,KULOB
20141213,38.56,0.69,8.79,2.04,0.0,BGAFUROV
20141213,50.44,1.61,10.91,1.38,0.0,BOKHTAR
20141213,43.19,-0.47,9.91,1.62,0.0,DUSHANBE
20141213,44.25,0.12,9.86,1.95,0.0,ISTARAVSHAN
20141213,38.56,0.69,8.79,2.04,0.0,JRASULOV
20141213,50.38,-0.58,8.79,2.26,0.0,KHUJAND
20141213,45.88,-2.3,11.23,1.89,0.0,KULOB
20141214,40.94,1.53,9.3,1.88,0.0,BGAFUROV
20141214,47.62,2.98,10.74,1.43,0.0,BOKHTAR
20141214,45.19,0.69,10.47,1.68,0.0,DUSHANBE
20141214,47.75,0.92,10.16,2.07,0.0,ISTARAVSHAN
20141214,40.94,1.53,9.3,1.88,0.0,JRASULOV
20141214,51.56,-0.06,9.3,2.52,0.0,KHUJAND
20141214,43.31,-0.78,11.38,1.88,0.0,KULOB
20141215,33.38,3.82,9.77,1.74,0.0,BGAFUROV
20141215,42.44,4.01,10.65,2.05,0.0,BOKHTAR
20141215,44.56,1.26,9.87,2.34,0.0,DUSHANBE
20141215,36.62,2.98,9.93,2.23,0.0,ISTARAVSHAN
20141215,33.38,3.82,9.77,1.74,0.0,JRASULOV
20141215,53.06,0.19,9.77,3.62,0.0,KHUJAND
20141215,44.88,-0.12,11.3,2.29,0.0,KULOB
20141216,30.31,5.57,9.33,2.05,0.0,BGAFUROV
20141216,40.44,5.23,10.42,2.59,0.0,BOKHTAR
20141216,37.25,3.27,9.66,2.59,0.0,DUSHANBE
20141216,34.88,4.69,9.68,2.79,0.0,ISTARAVSHAN
20141216,30.31,5.57,9.33,2.05,0.0,JRASULOV
20141216,48.44,2.11,9.33,4.34,0.0,KHUJAND
20141216,38.25,1.59,10.86,2.91,0.0,KULOB
20141217,37.56,5.94,8.69,1.86,0.0,BGAFUROV
20141217,39.62,6.21,9.12,1.35,0.0,BOKHTAR
20141217,36.62,5.04,8.57,1.68,0.0,DUSHANBE
20141217,45.31,5.08,8.97,2.3,0.0,ISTARAVSHAN
20141217,37.56,5.94,8.69,1.86,0.0,JRASULOV
20141217,48.38,3.67,8.69,2.16,0.0,KHUJAND
20141217,38.38,3.83,9.96,2.02,0.0,KULOB
20141218,58.38,1.63,6.74,2.02,0.0,BGAFUROV
20141218,58.88,3.23,6.72,1.05,0.06,BOKHTAR
20141218,54.06,3.07,5.87,0.83,0.17,DUSHANBE
20141218,60.31,1.51,7.24,2.06,0.0,ISTARAVSHAN
20141218,58.38,1.63,6.74,2.02,0.0,JRASULOV
20141218,64.31,0.06,6.74,2.18,0.0,KHUJAND
20141218,53.75,2.23,7.93,0.91,0.01,KULOB
20141219,68.0,0.87,7.25,2.27,0.16,BGAFUROV
20141219,73.94,3.28,9.06,1.85,1.27,BOKHTAR
20141219,81.0,0.83,6.43,1.72,1.55,DUSHANBE
20141219,71.19,0.93,8.68,2.27,0.12,ISTARAVSHAN
20141219,68.0,0.87,7.25,2.27,0.16,JRASULOV
20141219,74.12,0.94,7.25,2.52,0.08,KHUJAND
20141219,72.56,0.47,8.23,1.38,1.24,KULOB
20141220,50.56,6.08,5.72,2.35,0.0,BGAFUROV
20141220,62.06,6.74,4.52,2.64,0.01,BOKHTAR
20141220,65.62,3.58,3.98,2.39,0.01,DUSHANBE
20141220,50.25,6.73,5.42,3.15,0.0,ISTARAVSHAN
20141220,50.56,6.08,5.72,2.35,0.0,JRASULOV
20141220,61.19,5.19,5.72,2.77,0.01,KHUJAND
20141220,56.81,3.37,5.88,2.17,0.01,KULOB
20141221,70.19,5.04,5.46,1.41,0.1,BGAFUROV
20141221,76.12,5.57,5.8,2.3,0.39,BOKHTAR
20141221,79.5,3.33,4.43,1.56,0.69,DUSHANBE
20141221,67.88,6.25,6.84,1.73,0.07,ISTARAVSHAN
20141221,70.19,5.04,5.46,1.41,0.1,JRASULOV
20141221,84.38,4.94,5.46,1.99,0.05,KHUJAND
20141221,73.75,2.27,4.83,1.6,1.14,KULOB
20141222,87.69,3.87,6.65,1.21,0.15,BGAFUROV
20141222,86.06,5.52,7.22,1.33,1.09,BOKHTAR
20141222,86.44,3.07,4.15,1.16,1.78,DUSHANBE
20141222,84.88,4.67,7.08,1.84,0.09,ISTARAVSHAN
20141222,87.69,3.87,6.65,1.21,0.15,JRASULOV
20141222,89.56,3.96,6.65,1.31,0.01,KHUJAND
20141222,89.56,2.53,8.3,1.37,2.62,KULOB
20141223,77.25,3.68,7.53,2.18,0.12,BGAFUROV
20141223,83.56,5.34,6.73,1.3,1.86,BOKHTAR
20141223,89.94,1.94,4.92,1.6,2.65,DUSHANBE
20141223,74.5,4.05,8.69,2.3,0.1,ISTARAVSHAN
20141223,77.25,3.68,7.53,2.18,0.12,JRASULOV
20141223,85.31,3.64,7.53,1.46,0.01,KHUJAND
20141223,86.12,1.59,6.9,1.52,2.84,KULOB
20141224,60.62,3.95,7.16,2.62,0.14,BGAFUROV
20141224,78.69,4.69,5.09,2.48,1.15,BOKHTAR
20141224,83.0,1.48,4.68,2.48,1.8,DUSHANBE
20141224,64.94,4.08,7.55,3.14,0.13,ISTARAVSHAN
20141224,60.62,3.95,7.16,2.62,0.14,JRASULOV
20141224,73.31,4.54,7.16,2.29,0.41,KHUJAND
20141224,70.75,0.73,7.15,3.19,1.08,KULOB
20141225,72.31,3.42,3.12,1.71,0.74,BGAFUROV
20141225,87.12,4.82,4.43,1.97,7.3,BOKHTAR
20141225,88.69,1.58,4.2,1.78,6.78,DUSHANBE
20141225,71.12,4.66,4.39,2.33,0.7,ISTARAVSHAN
20141225,72.31,3.42,3.12,1.71,0.74,JRASULOV
20141225,88.19,3.65,3.12,1.93,1.7,KHUJAND
20141225,86.94,0.5,4.79,1.66,9.7,KULOB
20141226,56.19,4.22,8.59,2.39,0.0,BGAFUROV
20141226,75.56,4.83,10.65,2.94,0.01,BOKHTAR
20141226,77.19,1.26,9.56,2.63,0.04,DUSHANBE
20141226,54.25,5.07,9.75,2.62,0.0,ISTARAVSHAN
20141226,56.19,4.22,8.59,2.39,0.0,JRASULOV
20141226,68.12,4.97,8.59,5.1,0.01,KHUJAND
20141226,70.31,-0.27,10.92,2.38,0.41,KULOB
20141227,33.44,6.17,9.49,2.87,0.0,BGAFUROV
20141227,39.12,6.05,10.89,2.02,0.0,BOKHTAR
20141227,37.56,3.94,9.69,2.16,0.0,DUSHANBE
20141227,35.5,6.52,10.22,2.99,0.0,ISTARAVSHAN
20141227,33.44,6.17,9.49,2.87,0.0,JRASULOV
20141227,42.0,6.88,9.49,5.38,0.0,KHUJAND
20141227,41.75,0.8,10.61,3.27,0.0,KULOB
20141228,31.38,7.27,9.01,2.45,0.0,BGAFUROV
20141228,34.75,7.62,9.52,1.66,0.0,BOKHTAR
20141228,34.38,4.44,8.46,2.23,0.0,DUSHANBE
20141228,35.75,6.94,9.4,2.8,0.0,ISTARAVSHAN
20141228,31.38,7.27,9.01,2.45,0.0,JRASULOV
20141228,42.0,6.91,9.01,1.12,0.0,KHUJAND
20141228,37.81,2.98,10.53,2.43,0.0,KULOB
20141229,36.06,7.22,8.18,3.02,0.0,BGAFUROV
20141229,33.44,9.57,9.56,1.66,0.0,BOKHTAR
20141229,31.88,7.11,8.15,1.48,0.0,DUSHANBE
20141229,38.44,7.51,9.36,2.98,0.0,ISTARAVSHAN
20141229,36.06,7.22,8.18,3.02,0.0,JRASULOV
20141229,40.19,8.08,8.18,1.26,0.0,KHUJAND
20141229,34.56,5.15,9.99,1.85,0.0,KULOB
20141230,52.31,5.94,8.32,1.96,0.0,BGAFUROV
20141230,59.62,7.8,9.47,1.7,0.0,BOKHTAR
20141230,69.19,3.98,6.86,1.71,0.0,DUSHANBE
20141230,49.94,6.96,8.64,2.0,0.0,ISTARAVSHAN
20141230,52.31,5.94,8.32,1.96,0.0,JRASULOV
20141230,56.69,5.97,8.32,0.99,0.0,KHUJAND
20141230,52.0,3.51,9.82,1.54,0.0,KULOB
20141231,49.88,5.42,9.29,2.81,0.0,BGAFUROV
20141231,52.81,7.66,10.52,1.93,0.0,BOKHTAR
20141231,54.62,3.9,9.45,2.3,0.0,DUSHANBE
20141231,48.94,6.26,9.95,2.57,0.0,ISTARAVSHAN
20141231,49.88,5.42,9.29,2.81,0.0,JRASULOV
20141231,57.38,5.71,9.29,0.99,0.0,KHUJAND
20141231,53.44,2.15,10.8,2.28,0.0,KULOB
20150101,38.25,6.49,7.03,3.2,0.0,BGAFUROV
20150101,45.0,7.98,10.4,2.38,0.0,BOKHTAR
20150101,45.25,4.37,7.89,2.09,0.0,DUSHANBE
20150101,39.0,7.39,7.39,3.29,0.0,ISTARAVSHAN
20150101,38.25,6.49,7.03,3.2,0.0,JRASULOV
20150101,45.0,7.43,7.03,2.05,0.0,KHUJAND
20150101,43.12,3.57,10.45,2.29,0.0,KULOB
20150102,64.62,2.88,2.17,2.56,0.53,BGAFUROV
20150102,48.5,7.13,8.11,1.96,0.0,BOKHTAR
20150102,52.94,3.95,6.73,1.74,0.01,DUSHANBE
20150102,72.69,2.51,5.39,2.72,1.09,ISTARAVSHAN
20150102,64.62,2.88,2.17,2.56,0.53,JRASULOV
20150102,85.56,1.87,2.17,3.23,1.72,KHUJAND
20150102,42.75,3.55,8.8,1.87,0.0,KULOB
20150103,70.25,1.22,7.8,1.87,0.32,BGAFUROV
20150103,70.0,4.99,8.96,1.98,0.01,BOKHTAR
20150103,78.81,1.54,7.41,2.07,0.04,DUSHANBE
20150103,73.0,1.88,8.74,1.84,0.37,ISTARAVSHAN
20150103,70.25,1.22,7.8,1.87,0.32,JRASULOV
20150103,84.06,1.29,7.8,3.09,1.02,KHUJAND
20150103,70.31,1.01,8.46,1.8,0.0,KULOB
20150104,62.44,2.77,6.17,1.84,0.54,BGAFUROV
20150104,70.06,6.69,7.73,2.19,0.33,BOKHTAR
20150104,84.12,2.12,5.82,1.92,1.21,DUSHANBE
20150104,69.81,3.08,7.42,2.12,1.73,ISTARAVSHAN
20150104,62.44,2.77,6.17,1.84,0.54,JRASULOV
20150104,79.25,2.59,6.17,2.53,1.83,KHUJAND
20150104,75.44,2.37,7.29,2.34,1.67,KULOB
20150105,58.56,5.34,7.94,2.12,0.54,BGAFUROV
20150105,84.31,6.58,2.12,1.55,3.74,BOKHTAR
20150105,86.38,2.98,3.2,1.25,4.42,DUSHANBE
20150105,61.5,6.4,8.82,2.45,0.23,ISTARAVSHAN
20150105,58.56,5.34,7.94,2.12,0.54,JRASULOV
20150105,74.0,5.98,7.94,2.09,0.53,KHUJAND
20150105,85.69,2.3,2.39,1.24,6.15,KULOB
20150106,57.56,5.49,9.04,2.24,0.1,BGAFUROV
20150106,75.0,7.64,9.18,1.74,1.12,BOKHTAR
20150106,74.0,3.87,8.9,1.83,1.81,DUSHANBE
20150106,57.69,6.65,9.17,2.44,0.01,ISTARAVSHAN
20150106,57.56,5.49,9.04,2.24,0.1,JRASULOV
20150106,79.06,6.19,9.04,1.93,0.01,KHUJAND
20150106,79.06,2.17,9.12,2.06,2.21,KULOB
20150107,37.5,7.05,10.13,3.78,0.0,BGAFUROV
20150107,53.88,7.19,11.09,3.16,0.0,BOKHTAR
20150107,53.12,3.9,10.13,3.17,0.0,DUSHANBE
20150107,36.12,8.32,10.1,4.39,0.0,ISTARAVSHAN
20150107,37.5,7.05,10.13,3.78,0.0,JRASULOV
20150107,49.62,7.55,10.13,6.06,0.0,KHUJAND
20150107,49.81,1.47,11.28,4.05,0.0,KULOB
20150108,36.88,10.01,9.49,4.98,0.0,BGAFUROV
20150108,37.06,10.78,10.63,2.62,0.0,BOKHTAR
20150108,35.12,8.95,8.78,1.98,0.0,DUSHANBE
20150108,32.44,12.23,9.49,5.91,0.0,ISTARAVSHAN
20150108,36.88,10.01,9.49,4.98,0.0,JRASULOV
20150108,38.5,11.11,9.49,2.88,0.0,KHUJAND
20150108,32.75,7.33,11.12,2.56,0.0,KULOB
20150109,72.75,3.35,2.25,3.59,1.33,BGAFUROV
20150109,59.94,8.18,6.68,2.61,0.34,BOKHTAR
20150109,68.69,5.3,4.08,2.16,0.74,DUSHANBE
20150109,77.12,3.32,2.96,3.5,3.96,ISTARAVSHAN
20150109,72.75,3.35,2.25,3.59,1.33,JRASULOV
20150109,81.12,3.32,2.25,3.97,3.47,KHUJAND
20150109,58.75,4.78,7.09,2.45,0.04,KULOB
20150110,63.25,3.52,7.13,2.16,0.09,BGAFUROV
20150110,65.81,7.8,8.37,2.08,0.18,BOKHTAR
20150110,62.25,5.33,8.33,2.33,0.36,DUSHANBE
20150110,67.06,2.69,8.56,2.38,0.07,ISTARAVSHAN
20150110,63.25,3.52,7.13,2.16,0.09,JRASULOV
20150110,76.81,2.12,7.13,3.09,0.04,KHUJAND
20150110,51.62,5.87,9.57,1.88,0.01,KULOB
20150111,80.44,2.33,3.02,2.47,7.16,BGAFUROV
20150111,82.19,8.4,5.03,2.48,2.46,BOKHTAR
20150111,94.0,4.59,1.6,2.2,5.49,DUSHANBE
20150111,85.06,1.98,3.08,2.53,13.29,ISTARAVSHAN
20150111,80.44,2.33,3.02,2.47,7.16,JRASULOV
20150111,91.12,-0.01,3.02,2.73,12.63,KHUJAND
20150111,75.5,4.99,3.15,2.23,4.04,KULOB
20150112,69.25,1.61,6.22,1.96,0.61,BGAFUROV
20150112,81.25,6.8,5.26,2.39,1.91,BOKHTAR
20150112,76.69,4.12,6.07,2.06,2.52,DUSHANBE
20150112,72.12,1.09,6.48,1.94,0.11,ISTARAVSHAN
20150112,69.25,1.61,6.22,1.96,0.61,JRASULOV
20150112,88.88,-0.45,6.22,2.32,0.26,KHUJAND
20150112,82.88,3.89,3.85,2.0,4.96,KULOB
20150113,65.62,1.35,6.3,2.3,0.13,BGAFUROV
20150113,86.06,1.69,3.36,2.4,5.1,BOKHTAR
20150113,89.88,0.36,3.06,1.84,3.59,DUSHANBE
20150113,65.5,1.17,7.55,2.13,0.51,ISTARAVSHAN
20150113,65.62,1.35,6.3,2.3,0.13,JRASULOV
20150113,81.69,-0.42,6.3,1.42,0.01,KHUJAND
20150113,91.31,-1.75,3.05,1.99,8.63,KULOB
20150114,56.12,2.34,6.14,2.12,0.38,BGAFUROV
20150114,68.5,3.17,9.98,1.78,0.02,BOKHTAR
20150114,69.19,0.46,6.25,1.52,0.07,DUSHANBE
20150114,54.94,3.38,6.82,1.92,0.03,ISTARAVSHAN
20150114,56.12,2.34,6.14,2.12,0.38,JRASULOV
20150114,72.0,1.7,6.14,1.53,0.04,KHUJAND
20150114,68.69,-1.1,9.81,1.76,0.04,KULOB
20150115,62.75,0.39,10.09,1.8,0.2,BGAFUROV
20150115,57.94,4.69,10.22,1.6,0.0,BOKHTAR
20150115,66.0,1.3,9.69,2.12,0.0,DUSHANBE
20150115,62.69,1.09,9.95,1.48,0.32,ISTARAVSHAN
20150115,62.75,0.39,10.09,1.8,0.2,JRASULOV
20150115,70.5,-0.39,10.09,2.83,0.44,KHUJAND
20150115,60.12,-0.12,10.7,1.68,0.0,KULOB
20150116,35.69,6.0,10.96,2.66,0.0,BGAFUROV
20150116,45.19,6.68,10.76,2.5,0.0,BOKHTAR
20150116,47.19,3.42,10.43,2.87,0.0,DUSHANBE
20150116,40.81,5.44,10.75,3.3,0.0,ISTARAVSHAN
20150116,35.69,6.0,10.96,2.66,0.0,JRASULOV
20150116,49.31,3.05,10.96,5.57,0.0,KHUJAND
20150116,50.75,0.77,12.17,3.23,0.0,KULOB
20150117,33.44,8.19,7.94,2.24,0.0,BGAFUROV
20150117,39.75,8.5,7.85,1.63,0.0,BOKHTAR
20150117,40.69,5.4,8.01,2.09,0.0,DUSHANBE
20150117,36.0,8.55,7.35,2.53,0.0,ISTARAVSHAN
20150117,33.44,8.19,7.94,2.24,0.0,JRASULOV
20150117,48.5,5.5,7.94,3.69,0.0,KHUJAND
20150117,39.19,4.23,10.31,2.37,0.0,KULOB
20150118,62.19,3.8,7.72,2.55,0.14,BGAFUROV
20150118,54.44,7.39,5.06,1.61,0.3,BOKHTAR
20150118,66.31,4.19,3.84,2.06,0.6,DUSHANBE
20150118,68.19,3.34,6.04,2.55,0.14,ISTARAVSHAN
20150118,62.19,3.8,7.72,2.55,0.14,JRASULOV
20150118,76.75,2.98,7.72,3.06,0.03,KHUJAND
20150118,55.88,3.16,3.63,2.16,0.57,KULOB
20150119,79.19,1.57,4.73,2.06,0.84,BGAFUROV
20150119,76.19,6.53,5.33,1.48,3.77,BOKHTAR
20150119,78.88,3.62,5.04,1.55,4.94,DUSHANBE
20150119,79.5,1.96,5.77,2.47,2.16,ISTARAVSHAN
20150119,79.19,1.57,4.73,2.06,0.84,JRASULOV
20150119,88.25,2.13,4.73,2.2,0.98,KHUJAND
20150119,70.19,3.88,5.8,1.19,1.52,KULOB
20150120,89.69,-1.48,2.39,3.59,2.68,BGAFUROV
20150120,89.81,3.11,2.24,0.86,8.44,BOKHTAR
20150120,93.56,0.65,1.86,1.42,13.9,DUSHANBE
20150120,92.31,-1.77,3.67,3.58,6.64,ISTARAVSHAN
20150120,89.69,-1.48,2.39,3.59,2.68,JRASULOV
20150120,92.44,-0.84,2.39,4.23,3.45,KHUJAND
20150120,85.25,1.8,2.26,0.87,3.86,KULOB
20150121,76.0,-1.87,5.0,1.33,0.25,BGAFUROV
20150121,88.44,2.7,2.61,1.39,2.82,BOKHTAR
20150121,87.5,1.33,2.3,1.29,4.04,DUSHANBE
20150121,82.88,-2.74,5.72,1.18,0.51,ISTARAVSHAN
20150121,76.0,-1.87,5.0,1.33,0.25,JRASULOV
20150121,69.75,-2.56,5.0,2.61,0.08,KHUJAND
20150121,86.56,1.26,3.55,1.39,2.14,KULOB
20150122,85.5,-2.47,4.18,1.66,2.25,BGAFUROV
20150122,90.88,0.12,3.75,1.23,5.1,BOKHTAR
20150122,94.25,-2.19,4.2,1.48,5.57,DUSHANBE
20150122,87.56,-2.23,4.6,1.77,2.55,ISTARAVSHAN
20150122,85.5,-2.47,4.18,1.66,2.25,JRASULOV
20150122,81.12,-2.14,4.18,1.71,1.31,KHUJAND
20150122,93.25,-2.28,4.49,1.36,4.69,KULOB
20150123,67.0,-0.57,4.77,2.0,0.22,BGAFUROV
20150123,70.38,2.48,9.21,1.76,0.16,BOKHTAR
20150123,73.0,-1.42,7.31,1.9,0.25,DUSHANBE
20150123,70.62,-0.42,5.1,2.05,0.88,ISTARAVSHAN
20150123,67.0,-0.57,4.77,2.0,0.22,JRASULOV
20150123,77.06,-0.54,4.77,2.8,0.75,KHUJAND
20150123,68.56,-0.86,9.94,1.62,0.13,KULOB
20150124,89.75,-4.99,2.37,3.0,3.56,BGAFUROV
20150124,88.69,-0.14,3.35,2.23,7.63,BOKHTAR
20150124,93.88,-2.92,2.96,1.99,9.17,DUSHANBE
20150124,93.38,-5.17,3.63,2.74,8.79,ISTARAVSHAN
20150124,89.75,-4.99,2.37,3.0,3.56,JRASULOV
20150124,94.19,-4.06,2.37,3.91,6.41,KHUJAND
20150124,91.75,-4.0,3.91,2.38,7.36,KULOB
20150125,78.19,-7.44,5.48,2.46,0.65,BGAFUROV
20150125,81.88,-2.41,8.57,1.18,0.94,BOKHTAR
20150125,91.94,-6.32,5.2,1.56,1.69,DUSHANBE
20150125,83.25,-8.6,8.21,2.45,0.57,ISTARAVSHAN
20150125,78.19,-7.44,5.48,2.46,0.65,JRASULOV
20150125,84.69,-7.51,5.48,4.47,0.64,KHUJAND
20150125,90.56,-6.06,5.07,1.34,1.82,KULOB
20150126,75.69,-8.38,5.45,2.72,0.02,BGAFUROV
20150126,75.94,-2.62,5.72,1.48,1.61,BOKHTAR
20150126,84.62,-7.34,4.73,1.77,1.91,DUSHANBE
20150126,80.44,-9.52,7.08,2.64,0.15,ISTARAVSHAN
20150126,75.69,-8.38,5.45,2.72,0.02,JRASULOV
20150126,82.75,-8.32,5.45,3.73,0.0,KHUJAND
20150126,93.06,-7.17,2.97,1.14,1.12,KULOB
20150127,59.56,-6.56,7.34,2.88,0.0,BGAFUROV
20150127,63.19,-1.88,12.27,1.83,0.63,BOKHTAR
20150127,66.5,-7.38,7.63,2.27,0.51,DUSHANBE
20150127,65.06,-7.64,8.81,2.75,0.0,ISTARAVSHAN
20150127,59.56,-6.56,7.34,2.88,0.0,JRASULOV
20150127,81.75,-6.64,7.34,3.05,0.0,KHUJAND
20150127,70.88,-5.98,11.27,1.38,0.16,KULOB
20150128,53.12,-3.88,7.05,3.07,0.01,BGAFUROV
20150128,65.88,-1.21,5.75,2.15,0.32,BOKHTAR
20150128,70.31,-5.44,5.03,2.61,0.65,DUSHANBE
20150128,58.94,-4.81,7.0,2.63,0.01,ISTARAVSHAN
20150128,53.12,-3.88,7.05,3.07,0.01,JRASULOV
20150128,68.0,-5.01,7.05,1.55,0.0,KHUJAND
20150128,67.19,-5.11,4.8,2.31,0.26,KULOB
20150129,56.19,-1.48,7.59,2.56,0.02,BGAFUROV
20150129,77.56,0.88,11.13,2.35,0.85,BOKHTAR
20150129,86.31,-3.69,7.29,2.36,1.49,DUSHANBE
20150129,60.75,-1.73,9.78,2.34,0.02,ISTARAVSHAN
20150129,56.19,-1.48,7.59,2.56,0.02,JRASULOV
20150129,72.44,-2.43,7.59,2.67,0.0,KHUJAND
20150129,72.44,-2.36,11.66,2.11,0.44,KULOB
20150130,62.75,3.69,5.71,2.06,1.01,BGAFUROV
20150130,76.62,3.17,3.67,2.69,2.31,BOKHTAR
20150130,84.94,-0.83,4.56,2.32,2.93,DUSHANBE
20150130,65.38,4.31,4.68,2.59,1.68,ISTARAVSHAN
20150130,62.75,3.69,5.71,2.06,1.01,JRASULOV
20150130,75.75,1.55,5.71,3.12,0.7,KHUJAND
20150130,78.69,-0.11,4.65,2.16,3.01,KULOB
20150131,70.12,3.87,8.53,2.14,2.52,BGAFUROV
20150131,89.5,4.44,10.28,2.39,3.72,BOKHTAR
20150131,91.75,0.89,7.3,2.25,5.57,DUSHANBE
20150131,72.75,4.45,7.55,2.2,1.7,ISTARAVSHAN
20150131,70.12,3.87,8.53,2.14,2.52,JRASULOV
20150131,83.62,3.65,8.53,3.23,2.44,KHUJAND
20150131,87.94,1.99,10.43,2.25,2.73,KULOB
20150201,86.81,-2.32,1.71,2.93,4.71,BGAFUROV
20150201,86.88,0.95,3.5,3.04,11.12,BOKHTAR
20150201,94.56,-3.1,2.13,2.75,14.62,DUSHANBE
20150201,89.69,-2.21,2.48,2.64,11.62,ISTARAVSHAN
20150201,86.81,-2.32,1.71,2.93,4.71,JRASULOV
20150201,92.75,-1.88,1.71,3.56,6.13,KHUJAND
20150201,91.0,-2.43,3.43,3.34,11.75,KULOB
20150202,68.88,-2.37,4.55,2.03,0.0,BGAFUROV
20150202,67.69,1.19,13.68,1.63,0.0,BOKHTAR
20150202,82.06,-4.8,9.08,2.19,0.0,DUSHANBE
20150202,74.31,-3.02,7.9,1.81,0.0,ISTARAVSHAN
20150202,68.88,-2.37,4.55,2.03,0.0,JRASULOV
20150202,87.19,-2.49,4.55,2.85,0.0,KHUJAND
20150202,73.5,-2.1,12.81,1.45,0.15,KULOB
20150203,54.25,-1.1,9.9,3.25,0.0,BGAFUROV
20150203,66.81,2.21,10.64,2.28,0.0,BOKHTAR
20150203,77.12,-3.55,11.18,2.45,0.0,DUSHANBE
20150203,59.12,-1.54,10.9,3.02,0.0,ISTARAVSHAN
20150203,54.25,-1.1,9.9,3.25,0.0,JRASULOV
20150203,78.88,-1.9,9.9,2.48,0.0,KHUJAND
20150203,78.81,-2.2,9.4,2.24,0.0,KULOB
20150204,39.44,2.61,12.38,4.07,0.0,BGAFUROV
20150204,60.56,3.75,13.78,3.75,0.0,BOKHTAR
20150204,68.88,-1.91,10.93,3.91,0.0,DUSHANBE
20150204,42.31,3.13,11.51,4.4,0.0,ISTARAVSHAN
20150204,39.44,2.61,12.38,4.07,0.0,JRASULOV
20150204,45.5,3.04,12.38,2.16,0.0,KHUJAND
20150204,47.62,0.49,14.33,2.74,0.0,KULOB
20150205,45.44,7.25,11.29,3.52,0.0,BGAFUROV
20150205,49.31,7.79,12.78,2.82,0.0,BOKHTAR
20150205,57.25,3.01,11.32,3.27,0.0,DUSHANBE
20150205,44.56,8.48,11.95,3.59,0.0,ISTARAVSHAN
20150205,45.44,7.25,11.29,3.52,0.0,JRASULOV
20150205,54.44,5.8,11.29,4.22,0.0,KHUJAND
20150205,50.38,3.45,13.61,2.8,0.0,KULOB
20150206,58.81,7.62,10.41,3.29,0.32,BGAFUROV
20150206,62.19,8.7,11.37,2.59,1.4,BOKHTAR
20150206,66.25,5.69,10.14,2.01,1.68,DUSHANBE
20150206,60.62,7.97,10.15,3.52,0.34,ISTARAVSHAN
20150206,58.81,7.62,10.41,3.29,0.32,JRASULOV
20150206,62.25,7.91,10.41,4.66,0.55,KHUJAND
20150206,64.25,3.3,11.76,2.52,0.25,KULOB
20150207,86.12,0.8,4.99,2.02,1.72,BGAFUROV
20150207,92.0,1.26,4.23,1.45,7.5,BOKHTAR
20150207,93.69,-0.6,3.58,1.56,7.46,DUSHANBE
20150207,83.31,1.86,4.49,2.2,0.68,ISTARAVSHAN
20150207,86.12,0.8,4.99,2.02,1.72,JRASULOV
20150207,85.62,2.05,4.99,2.26,1.59,KHUJAND
20150207,91.06,-0.35,3.78,1.1,6.07,KULOB
20150208,40.56,5.62,12.65,4.14,0.0,BGAFUROV
20150208,65.44,5.07,14.78,2.48,0.0,BOKHTAR
20150208,70.38,1.37,12.52,2.66,0.01,DUSHANBE
20150208,42.12,6.47,12.32,5.27,0.0,ISTARAVSHAN
20150208,40.56,5.62,12.65,4.14,0.0,JRASULOV
20150208,61.25,4.82,12.65,4.05,0.0,KHUJAND
20150208,61.94,1.45,14.96,2.71,0.05,KULOB
20150209,43.75,9.35,5.97,4.63,0.0,BGAFUROV
20150209,51.62,8.98,12.66,3.23,0.0,BOKHTAR
20150209,53.69,5.36,10.21,3.01,0.01,DUSHANBE
20150209,43.81,10.62,7.5,6.31,0.02,ISTARAVSHAN
20150209,43.75,9.35,5.97,4.63,0.0,JRASULOV
20150209,53.38,8.47,5.97,3.16,0.0,KHUJAND
20150209,48.0,4.45,13.7,3.09,0.0,KULOB
20150210,49.62,11.53,7.21,2.75,0.05,BGAFUROV
20150210,61.81,10.6,10.42,3.13,0.07,BOKHTAR
